country,year,sample,serial,hhwt,geo1_ca2011,pernum,perwt,age,sex,bplcountry,citizen,empstat,empstatd,labforce,occisco,occ,indgen,ind,incearn
124,2011,124201101,14004000,31.89,47,2,31.89,54,2,24020,2,1,100,2,3,35,112,14,7100
124,2011,124201101,14072000,32.42,35,4,32.42,27,2,24020,2,1,100,2,3,35,112,14,12600
124,2011,124201101,14073000,32.03,35,2,32.03,46,2,22000,3,1,100,2,3,35,112,14,1400
124,2011,124201101,14140000,32.03,35,2,32.03,32,2,41999,4,3,300,1,3,35,113,15,13300
124,2011,124201101,14189000,32.03,35,1,32.03,46,2,32040,4,3,300,1,3,35,114,18,0
124,2011,124201101,14255000,32.03,35,2,32.03,25,2,24020,2,3,300,1,3,35,113,15,0
124,2011,124201101,14305000,31.69,13,2,31.69,66,2,24020,2,1,100,2,3,35,113,15,27900
124,2011,124201101,14360000,32.03,35,2,32.03,46,2,24020,2,1,100,2,3,35,112,14,31100
124,2011,124201101,14410000,32.03,35,2,32.03,36,2,32100,3,2,200,2,3,35,112,14,1500
124,2011,124201101,14411000,32.04,12,1,32.04,39,2,24020,2,2,200,2,3,35,114,18,17300
124,2011,124201101,14416000,32.03,35,2,32.03,53,2,24020,2,1,100,2,3,35,112,14,35800
124,2011,124201101,14455000,32.03,35,2,32.03,61,2,24020,2,1,100,2,3,35,113,15,25500
124,2011,124201101,14466000,43.93,24,1,43.93,48,2,24020,2,3,300,1,3,35,113,15,23200
124,2011,124201101,14486000,32.1,59,2,32.1,52,2,24020,2,1,100,2,3,35,112,14,32200
124,2011,124201101,14532000,32.46,11,4,32.46,17,2,24020,2,3,300,1,3,35,114,18,100
124,2011,124201101,14542000,31.69,13,3,31.69,32,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,14635000,32.02,48,2,32.02,57,2,24020,2,1,100,2,3,35,114,18,17900
124,2011,124201101,14811000,32.03,35,2,32.03,35,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,14831000,32.03,35,4,32.03,33,2,24040,4,1,100,2,3,35,112,14,29600
124,2011,124201101,15042000,32.03,35,2,32.03,28,2,24020,2,1,100,2,3,35,112,14,26500
124,2011,124201101,15062000,32.02,48,4,32.02,15,2,24020,2,3,300,1,3,35,114,18,400
124,2011,124201101,15176000,32.02,48,2,32.02,50,2,24020,2,1,100,2,3,35,112,14,25300
124,2011,124201101,15197000,32.03,35,1,32.03,40,2,24020,2,1,100,2,3,35,112,14,21700
124,2011,124201101,15219000,31.84,46,2,31.84,41,2,24020,2,1,100,2,3,35,112,14,16000
124,2011,124201101,15247000,32.1,59,2,32.1,59,2,24020,2,2,200,2,3,35,112,14,21000
124,2011,124201101,15256000,32.1,59,2,32.1,42,2,24020,2,2,200,2,3,35,112,14,18200
124,2011,124201101,15272000,32.04,12,2,32.04,58,2,24020,2,3,300,1,3,35,112,14,29800
124,2011,124201101,15483000,31.96,24,2,31.96,53,2,24020,2,1,100,2,3,35,112,14,3900
124,2011,124201101,15553000,31.72,48,6,31.72,41,2,41999,4,1,100,2,3,35,114,18,35500
124,2011,124201101,15605000,32.03,35,2,32.03,51,2,24020,2,1,100,2,3,35,112,14,28700
124,2011,124201101,15777000,32.03,35,1,32.03,62,2,24020,2,1,100,2,3,35,113,15,17000
124,2011,124201101,15816000,32.03,35,1,32.03,70,2,32100,3,1,100,2,3,35,112,14,5300
124,2011,124201101,15897000,44.46,24,1,44.46,56,2,24020,2,1,100,2,3,35,113,15,19600
124,2011,124201101,15948000,32.42,35,10,32.42,25,2,33080,4,1,100,2,3,35,112,14,1600
124,2011,124201101,16014000,31.96,24,1,31.96,49,2,24020,2,1,100,2,3,35,113,15,16400
124,2011,124201101,16054000,32.04,12,1,32.04,43,2,24020,2,1,100,2,3,35,112,14,72300
124,2011,124201101,16080000,31.72,48,6,31.72,31,2,33080,4,1,100,2,3,35,113,15,1700
124,2011,124201101,16121000,32.03,35,1,32.03,55,2,21999,3,1,100,2,3,35,113,15,5400
124,2011,124201101,16271000,32.42,35,5,32.42,35,2,33080,3,2,200,2,3,35,113,15,23300
124,2011,124201101,16272000,31.84,46,2,31.84,44,2,24020,2,1,100,2,3,35,112,14,24500
124,2011,124201101,16287000,32.1,59,2,32.1,50,2,42120,3,1,100,2,3,35,112,14,49000
124,2011,124201101,16424000,46.65,13,2,46.65,36,2,24020,2,1,100,2,3,35,113,15,41000
124,2011,124201101,16483000,32.02,48,2,32.02,51,2,24020,2,1,100,2,3,35,112,14,8400
124,2011,124201101,16487000,42.32,59,1,42.32,46,2,24020,2,1,100,2,3,35,113,15,39400
124,2011,124201101,16531000,32.02,48,2,32.02,30,2,24020,2,1,100,2,3,35,112,14,2800
124,2011,124201101,16559000,31.96,24,2,31.96,52,2,24020,2,1,100,2,3,35,113,15,14500
124,2011,124201101,16599000,47.91,24,1,47.91,46,2,24020,2,1,100,2,3,35,112,14,22300
124,2011,124201101,16606000,31.84,46,2,31.84,40,2,24020,2,1,100,2,3,35,112,14,3700
124,2011,124201101,16607000,32.1,59,1,32.1,30,2,32040,4,1,100,2,3,35,113,15,20100
124,2011,124201101,16609000,31.84,46,5,31.84,28,2,33080,4,1,100,2,3,35,114,18,16800
124,2011,124201101,16613000,32.03,35,3,32.03,20,2,24020,2,1,100,2,3,35,112,14,7400
124,2011,124201101,16679000,32.02,48,2,32.02,53,2,11000,3,1,100,2,3,35,113,15,23800
124,2011,124201101,16721000,32.02,48,2,32.02,34,2,24020,2,1,100,2,3,35,112,14,17300
124,2011,124201101,16739000,252.83,46,1,252.83,32,2,24020,2,1,100,2,3,35,113,15,27100
124,2011,124201101,16761000,32.03,35,1,32.03,43,2,24020,2,1,100,2,3,35,113,15,22800
124,2011,124201101,16787000,32.62,59,2,32.62,38,2,32050,4,1,100,2,3,35,114,18,0
124,2011,124201101,16853000,31.84,46,1,31.84,31,2,24020,2,1,100,2,3,35,112,14,23900
124,2011,124201101,16913000,32.1,59,1,32.1,51,2,42120,3,1,100,2,3,35,112,14,30400
124,2011,124201101,16944000,38.09,35,5,38.09,58,2,21140,4,1,100,2,3,35,112,14,39700
124,2011,124201101,17011000,32.91,47,5,32.91,48,2,33080,4,1,100,2,3,35,114,18,20100
124,2011,124201101,17029000,32.04,12,2,32.04,45,2,24020,2,1,100,2,3,35,112,14,4400
124,2011,124201101,17076000,31.96,24,1,31.96,31,2,22000,3,1,100,2,3,35,113,15,22600
124,2011,124201101,17191000,32.03,35,2,32.03,48,2,24020,2,1,100,2,3,35,112,14,42600
124,2011,124201101,17196000,32.1,59,1,32.1,64,2,24020,2,1,100,2,3,35,112,14,29300
124,2011,124201101,17204000,31.84,46,2,31.84,41,2,24020,2,1,100,2,3,35,112,14,40300
124,2011,124201101,17213000,31.89,47,2,31.89,47,2,24020,2,1,100,2,3,35,112,14,28100
124,2011,124201101,17289000,54.1,35,2,54.1,55,2,24020,2,1,100,2,3,35,113,15,36500
124,2011,124201101,17302000,31.96,24,2,31.96,48,2,24020,2,1,100,2,3,35,113,15,12500
124,2011,124201101,17305000,32.03,35,2,32.03,55,2,21999,3,1,100,2,3,35,113,15,23400
124,2011,124201101,17342000,31.84,46,2,31.84,57,2,33080,3,1,100,2,3,35,112,14,42500
124,2011,124201101,17345000,31.96,24,1,31.96,28,2,24020,2,1,100,2,3,35,114,18,40500
124,2011,124201101,17363000,32.03,35,1,32.03,37,2,33080,4,1,100,2,3,35,113,15,29900
124,2011,124201101,17396000,32.02,48,2,32.02,66,2,24020,2,3,300,1,3,35,114,9,200
124,2011,124201101,17416000,47.41,13,1,47.41,59,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,17467000,32.03,35,1,32.03,45,2,33080,3,1,100,2,3,35,114,18,46000
124,2011,124201101,17526000,31.64,10,2,31.64,52,2,24020,2,1,100,2,3,35,113,15,1300
124,2011,124201101,17593000,31.96,24,2,31.96,28,2,19999,4,1,100,2,3,35,114,18,10000
124,2011,124201101,17629000,32.1,59,2,32.1,61,2,22000,3,1,100,2,3,35,114,18,26800
124,2011,124201101,17691000,32.02,48,2,32.02,36,2,24020,2,1,100,2,3,35,113,15,28500
124,2011,124201101,17758000,32.03,35,2,32.03,50,2,24020,2,1,100,2,3,35,113,15,42800
124,2011,124201101,17858000,32.42,35,2,32.42,47,2,32040,3,2,200,2,3,35,114,18,18300
124,2011,124201101,17968000,32.03,35,1,32.03,57,2,24020,2,3,300,1,3,35,113,15,0
124,2011,124201101,17968000,32.03,35,2,32.03,67,2,24020,2,1,100,2,3,35,113,15,13800
124,2011,124201101,18016000,32.03,35,2,32.03,51,2,24020,2,1,100,2,3,35,113,15,47200
124,2011,124201101,18109000,73.97,35,2,73.97,59,2,24020,2,1,100,2,3,35,113,15,34900
124,2011,124201101,18110000,32.02,48,2,32.02,34,2,19999,3,1,100,2,3,35,112,14,800
124,2011,124201101,18179000,31.96,24,2,31.96,23,2,24020,2,1,100,2,3,35,112,14,31600
124,2011,124201101,18202000,32.03,35,2,32.03,56,2,23000,3,1,100,2,3,35,112,14,2000
124,2011,124201101,18215000,31.96,24,2,31.96,50,2,23000,3,1,100,2,3,35,113,15,13400
124,2011,124201101,18244000,32.03,35,1,32.03,41,2,24020,2,1,100,2,3,35,113,15,41100
124,2011,124201101,18248000,32.03,35,2,32.03,53,2,41050,3,1,100,2,3,35,113,15,8000
124,2011,124201101,18329000,32.03,35,2,32.03,53,2,43070,3,2,200,2,3,35,114,18,3900
124,2011,124201101,18332000,32.1,59,2,32.1,57,2,33080,4,1,100,2,3,35,114,18,18800
124,2011,124201101,18351000,32.03,35,2,32.03,34,2,24020,2,1,100,2,3,35,113,15,50500
124,2011,124201101,18431000,32.02,48,3,32.02,33,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,18431000,32.02,48,4,32.02,54,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,18547000,32.03,35,2,32.03,38,2,24040,4,1,100,2,3,35,113,15,4700
124,2011,124201101,18562000,32.42,35,2,32.42,49,2,21140,3,1,100,2,3,35,113,15,44600
124,2011,124201101,18623000,32.03,35,1,32.03,49,2,41050,3,1,100,2,3,35,112,14,9300
124,2011,124201101,18649000,31.84,46,2,31.84,46,2,24020,2,1,100,2,3,35,112,14,18100
124,2011,124201101,18660000,31.89,47,1,31.89,20,2,24020,2,1,100,2,3,35,112,14,26500
124,2011,124201101,18792000,32.42,35,2,32.42,47,2,24020,2,1,100,2,3,35,112,14,6900
124,2011,124201101,18849000,32.42,35,2,32.42,23,2,24020,2,1,100,2,3,35,112,14,19800
124,2011,124201101,18856000,32,24,2,32,41,2,24020,2,1,100,2,3,35,112,14,1300
124,2011,124201101,18868000,32.96,24,1,32.96,55,2,24020,2,1,100,2,3,35,112,14,48300
124,2011,124201101,18924000,31.96,24,2,31.96,54,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,18969000,31.89,47,1,31.89,25,2,24020,2,1,100,2,3,35,114,18,18000
124,2011,124201101,19013000,85.38,35,2,85.38,45,2,24020,2,1,100,2,3,35,113,15,42800
124,2011,124201101,19053000,31.96,24,1,31.96,61,2,33080,4,2,200,2,3,35,114,18,0
124,2011,124201101,19070000,31.96,24,1,31.96,61,2,24020,2,1,100,2,3,35,113,15,22700
124,2011,124201101,19083000,32.03,35,4,32.03,19,2,39999,3,1,100,2,3,35,113,15,9300
124,2011,124201101,19107000,32.03,35,2,32.03,36,2,33080,4,1,100,2,3,35,114,18,6000
124,2011,124201101,19107000,32.03,35,3,32.03,29,2,33080,4,1,100,2,3,35,114,18,18200
124,2011,124201101,19133000,114.18,35,1,114.18,47,2,24020,2,1,100,2,3,35,112,14,29800
124,2011,124201101,19173000,31.96,24,2,31.96,21,2,24020,2,1,100,2,3,35,113,15,8800
124,2011,124201101,19220000,32.03,35,1,32.03,39,2,43090,3,1,100,2,3,35,112,14,32200
124,2011,124201101,19224000,32.02,48,5,32.02,37,2,33080,4,1,100,2,3,35,114,18,22500
124,2011,124201101,19253000,31.84,46,2,31.84,48,2,31011,3,1,100,2,3,35,113,15,30800
124,2011,124201101,19379000,32.03,35,1,32.03,54,2,39999,3,1,100,2,3,35,112,14,31900
124,2011,124201101,19389000,31.89,47,2,31.89,50,2,24020,2,1,100,2,3,35,112,14,44500
124,2011,124201101,19393000,32.42,35,1,32.42,37,2,24020,2,1,100,2,3,35,112,14,35400
124,2011,124201101,19424000,32.02,48,1,32.02,48,2,11000,4,3,300,1,3,35,114,18,900
124,2011,124201101,19650000,32.03,35,1,32.03,57,2,24020,2,1,100,2,3,35,112,14,40700
124,2011,124201101,19717000,32.03,35,3,32.03,16,2,24020,2,3,300,1,3,35,114,18,100
124,2011,124201101,19814000,32.1,59,1,32.1,26,2,41999,4,1,100,2,3,35,114,18,0
124,2011,124201101,19834000,32.03,35,1,32.03,54,2,24020,2,1,100,2,3,35,113,15,16700
124,2011,124201101,19867000,32.42,35,6,32.42,42,2,33080,4,1,100,2,3,35,114,18,21400
124,2011,124201101,19924000,32.03,35,2,32.03,46,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,20015000,32.1,59,2,32.1,50,2,42120,3,1,100,2,3,35,112,14,31300
124,2011,124201101,20072000,32.03,35,1,32.03,43,2,42120,3,1,100,2,3,35,112,14,36200
124,2011,124201101,20095000,32.02,48,2,32.02,48,2,24040,4,1,100,2,3,35,112,14,28300
124,2011,124201101,20272000,46.85,35,4,46.85,42,2,33080,4,1,100,2,3,35,113,15,6300
124,2011,124201101,20299000,32.03,35,5,32.03,29,2,33080,4,1,100,2,3,35,114,18,14200
124,2011,124201101,20344000,32.1,59,4,32.1,22,2,24020,2,1,100,2,3,35,114,18,20900
124,2011,124201101,20387000,32.03,35,2,32.03,40,2,24020,2,3,300,1,3,35,112,14,5100
124,2011,124201101,20469000,32.1,59,3,32.1,18,2,24020,2,1,100,2,3,35,112,14,3900
124,2011,124201101,20583000,70.31,24,1,70.31,49,2,24020,2,1,100,2,3,35,113,15,29500
124,2011,124201101,20600000,32.02,48,2,32.02,43,2,24020,2,1,100,2,3,35,112,14,47600
124,2011,124201101,20780000,31.96,24,1,31.96,45,2,24020,2,1,100,2,3,35,113,15,33700
124,2011,124201101,20816000,32.03,35,3,32.03,19,2,24020,2,3,300,1,3,35,114,18,0
124,2011,124201101,20831000,32.02,48,2,32.02,58,2,24020,2,1,100,2,3,35,114,18,8900
124,2011,124201101,20958000,74.24,35,2,74.24,34,2,24020,2,1,100,2,3,35,114,18,7500
124,2011,124201101,20987000,31.21,35,1,31.21,59,2,24020,2,1,100,2,3,35,112,14,31500
124,2011,124201101,21001000,32.02,48,1,32.02,39,2,24020,2,1,100,2,3,35,112,14,21600
124,2011,124201101,21162000,32.02,48,3,32.02,28,2,33080,4,1,100,2,3,35,113,15,22300
124,2011,124201101,21252000,36.44,24,1,36.44,64,2,24020,2,1,100,2,3,35,113,15,16600
124,2011,124201101,21289000,31.64,10,1,31.64,46,2,24020,2,1,100,2,3,35,113,15,13700
124,2011,124201101,21333000,44.87,35,5,44.87,37,2,33080,4,1,100,2,3,35,114,18,15000
124,2011,124201101,21392000,82.45,48,2,82.45,50,2,24020,2,1,100,2,3,35,112,14,26900
124,2011,124201101,21501000,32.1,59,2,32.1,45,2,24020,2,1,100,2,3,35,112,14,32600
124,2011,124201101,21636000,32.03,35,4,32.03,22,2,24020,2,1,100,2,3,35,112,14,600
124,2011,124201101,21797000,31.89,47,4,31.89,18,2,24020,2,1,100,2,3,35,113,15,13500
124,2011,124201101,21799000,31.96,24,2,31.96,44,2,43999,3,1,100,2,3,35,112,14,23100
124,2011,124201101,21813000,32.04,12,1,32.04,55,2,24020,2,1,100,2,3,35,113,15,14300
124,2011,124201101,21891000,31.96,24,1,31.96,52,2,13000,3,1,100,2,3,35,112,14,0
124,2011,124201101,22158000,31.96,24,2,31.96,46,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,22187000,32.03,35,1,32.03,49,2,24020,2,1,100,2,3,35,112,14,37900
124,2011,124201101,22222000,31.84,46,2,31.84,45,2,24020,2,1,100,2,3,35,112,14,16000
124,2011,124201101,22381000,32.23,46,2,32.23,37,2,24020,2,1,100,2,3,35,112,14,19800
124,2011,124201101,22409000,32.03,35,2,32.03,45,2,33080,3,1,100,2,3,35,112,14,25700
124,2011,124201101,22448000,31.89,47,2,31.89,59,2,24020,2,1,100,2,3,35,112,14,79800
124,2011,124201101,22477000,31.96,24,2,31.96,43,2,24020,2,1,100,2,3,35,113,15,5200
124,2011,124201101,22620000,31.96,24,2,31.96,51,2,24020,2,1,100,2,3,35,112,14,11200
124,2011,124201101,22820000,32.37,35,1,32.37,54,2,21140,4,1,100,2,3,35,113,15,28100
124,2011,124201101,22925000,32.02,48,2,32.02,26,2,24020,2,2,200,2,3,35,113,15,18500
124,2011,124201101,22927000,32.03,35,2,32.03,38,2,24020,2,1,100,2,3,35,112,14,2100
124,2011,124201101,22951000,32.03,35,1,32.03,46,2,24020,2,1,100,2,3,35,112,14,60600
124,2011,124201101,23029000,32.03,35,3,32.03,32,2,33080,4,1,100,2,3,35,114,18,15400
124,2011,124201101,23211000,32.03,35,2,32.03,35,2,33080,4,1,100,2,3,35,114,18,26700
124,2011,124201101,23249000,32.02,48,1,32.02,26,2,24020,2,1,100,2,3,35,112,14,24000
124,2011,124201101,23412000,62.84,48,2,62.84,39,2,11000,3,1,100,2,3,35,113,15,56400
124,2011,124201101,23431000,32,24,2,32,31,2,24020,2,1,100,2,3,35,112,14,3500
124,2011,124201101,23453000,31.89,47,5,31.89,40,2,33080,4,1,100,2,3,35,114,18,20100
124,2011,124201101,23479000,31.84,46,2,31.84,27,2,24020,2,1,100,2,3,35,112,14,2500
124,2011,124201101,23512000,31.69,13,2,31.69,57,2,24020,2,1,100,2,3,35,114,18,21600
124,2011,124201101,23572000,32.03,35,3,32.03,18,2,24020,2,1,100,2,3,35,114,18,1900
124,2011,124201101,23614000,31.96,24,3,31.96,38,2,24020,2,1,100,2,3,35,114,18,26200
124,2011,124201101,23653000,75.56,10,2,75.56,28,2,24020,2,3,300,1,3,35,114,18,5400
124,2011,124201101,23700000,36.76,59,4,36.76,27,2,23000,4,1,100,2,3,35,114,18,17300
124,2011,124201101,23732000,32.1,59,2,32.1,50,2,24020,2,2,200,2,3,35,112,14,37600
124,2011,124201101,23733000,31.84,46,3,31.84,21,2,24020,2,1,100,2,3,35,113,15,28200
124,2011,124201101,23764000,32.1,59,1,32.1,62,2,24020,2,3,300,1,3,35,112,14,4100
124,2011,124201101,23795000,32.03,35,3,32.03,29,2,21999,3,1,100,2,3,35,113,15,23500
124,2011,124201101,23821000,32.03,35,2,32.03,35,2,39999,3,1,100,2,3,35,113,15,11700
124,2011,124201101,23841000,31.84,46,2,31.84,48,2,24020,2,1,100,2,3,35,112,14,23700
124,2011,124201101,23849000,31.96,24,2,31.96,42,2,24020,2,1,100,2,3,35,113,15,40000
124,2011,124201101,23869000,32.03,35,5,32.03,35,2,33080,4,1,100,2,3,35,114,18,25900
124,2011,124201101,24059000,32.03,35,2,32.03,46,2,24020,2,1,100,2,3,35,112,14,7200
124,2011,124201101,24078000,32.46,11,2,32.46,42,2,24020,2,1,100,2,3,35,112,14,70000
124,2011,124201101,24100000,32.1,59,3,32.1,19,2,24020,2,1,100,2,3,35,113,15,7300
124,2011,124201101,24105000,31.64,10,2,31.64,49,2,24020,2,1,100,2,3,35,112,14,15100
124,2011,124201101,24142000,32.62,59,2,32.62,39,2,24020,2,1,100,2,3,35,112,14,4200
124,2011,124201101,24230000,31.96,24,2,31.96,57,2,24020,2,2,200,2,3,35,112,14,26600
124,2011,124201101,24247000,31.17,48,2,31.17,32,2,24020,2,1,100,2,3,35,113,15,15000
124,2011,124201101,24254000,32.04,12,4,32.04,21,2,24020,2,3,300,1,3,35,114,18,10700
124,2011,124201101,24444000,31.84,46,2,31.84,41,2,24020,2,1,100,2,3,35,112,14,40100
124,2011,124201101,24470000,32.03,35,4,32.03,15,2,24020,2,2,200,2,3,35,114,18,500
124,2011,124201101,24477000,31.96,24,1,31.96,20,2,24020,2,3,300,1,3,35,114,16,2000
124,2011,124201101,24551000,31.96,24,1,31.96,71,2,39999,3,1,100,2,3,35,112,14,14800
124,2011,124201101,24598000,31.89,47,2,31.89,51,2,24020,2,1,100,2,3,35,112,14,26600
124,2011,124201101,24638000,32.1,59,2,32.1,50,2,24020,2,1,100,2,3,35,112,14,39400
124,2011,124201101,24684000,44.24,59,2,44.24,56,2,24020,2,1,100,2,3,35,112,14,18000
124,2011,124201101,24702000,32.02,48,2,32.02,51,2,24020,2,1,100,2,3,35,112,14,69900
124,2011,124201101,24720000,32.42,35,6,32.42,24,2,21999,4,2,200,2,3,35,113,15,0
124,2011,124201101,24732000,79.56,24,1,79.56,54,2,24020,2,2,200,2,3,35,113,15,8500
124,2011,124201101,24813000,31.96,24,1,31.96,29,2,22000,4,1,100,2,3,35,112,14,20000
124,2011,124201101,24938000,32.02,48,1,32.02,62,2,24020,2,1,100,2,3,35,112,14,36500
124,2011,124201101,24999000,49.58,35,1,49.58,25,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,25003000,32.1,59,2,32.1,40,2,31010,3,1,100,2,3,35,114,18,30600
124,2011,124201101,25014000,32.02,48,1,32.02,34,2,24020,2,1,100,2,3,35,112,14,4800
124,2011,124201101,25026000,33.95,24,2,33.95,62,2,24020,2,3,300,1,3,35,113,15,38300
124,2011,124201101,25132000,57.65,48,2,57.65,52,2,24020,2,1,100,2,3,35,112,14,3400
124,2011,124201101,25147000,32.42,35,5,32.42,33,2,33080,4,1,100,2,3,35,114,18,19600
124,2011,124201101,25149000,89.25,35,2,89.25,42,2,24020,2,1,100,2,3,35,113,15,20400
124,2011,124201101,25157000,32.03,35,4,32.03,52,2,33080,4,1,100,2,3,35,113,15,21000
124,2011,124201101,25164000,32.03,35,2,32.03,60,2,32110,3,1,100,2,3,35,113,15,13300
124,2011,124201101,25201000,32.42,35,2,32.42,58,2,31999,3,1,100,2,3,35,113,15,10700
124,2011,124201101,25211000,32.02,48,1,32.02,23,2,24020,2,1,100,2,3,35,113,15,6800
124,2011,124201101,25225000,32.1,59,1,32.1,53,2,44040,4,1,100,2,3,35,113,15,32100
124,2011,124201101,25261000,34.59,48,2,34.59,54,2,24020,2,1,100,2,3,35,112,14,29000
124,2011,124201101,25279000,32.1,59,2,32.1,58,2,24020,2,1,100,2,3,35,113,15,3100
124,2011,124201101,25342000,48.11,35,1,48.11,36,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,25388000,32.03,35,3,32.03,15,2,24020,2,2,200,2,3,35,114,18,0
124,2011,124201101,25388000,32.03,35,4,32.03,16,2,24020,2,2,200,2,3,35,113,15,0
124,2011,124201101,25389000,32.03,35,2,32.03,71,2,24020,2,3,300,1,3,35,112,14,0
124,2011,124201101,25417000,32.91,47,2,32.91,37,2,24020,2,1,100,2,3,35,112,14,58900
124,2011,124201101,25484000,32.03,35,1,32.03,54,2,42120,3,1,100,2,3,35,114,18,30600
124,2011,124201101,25486000,31.84,46,2,31.84,34,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,25550000,32.03,35,1,32.03,52,2,24020,2,1,100,2,3,35,113,15,6500
124,2011,124201101,25552000,32.02,48,2,32.02,41,2,24020,2,1,100,2,3,35,112,14,32300
124,2011,124201101,25592000,32.03,35,1,32.03,85,2,24020,2,3,300,1,3,35,113,15,1
124,2011,124201101,25638000,31.72,48,1,31.72,47,2,24020,2,3,300,1,3,35,113,15,8000
124,2011,124201101,25650000,31.64,10,1,31.64,46,2,24020,2,2,200,2,3,35,112,14,11800
124,2011,124201101,25657000,52.74,35,3,52.74,50,2,33080,3,1,100,2,3,35,114,18,20700
124,2011,124201101,25734000,260.66,46,1,260.66,37,2,24020,2,1,100,2,3,35,112,14,5600
124,2011,124201101,25736000,32.04,12,1,32.04,32,2,24020,2,1,100,2,3,35,112,14,24400
124,2011,124201101,25766000,32.1,59,2,32.1,51,2,24020,2,1,100,2,3,35,112,14,10500
124,2011,124201101,25827000,32.1,59,2,32.1,49,2,32100,3,1,100,2,3,35,113,15,66900
124,2011,124201101,25849000,32.03,35,1,32.03,45,2,24020,2,1,100,2,3,35,114,18,11800
124,2011,124201101,25856000,32.02,48,1,32.02,63,2,24020,2,1,100,2,3,35,114,18,49500
124,2011,124201101,26177000,45.77,24,1,45.77,37,2,24020,2,1,100,2,3,35,112,14,38800
124,2011,124201101,26219000,31.96,24,2,31.96,52,2,41050,3,1,100,2,3,35,113,15,34900
124,2011,124201101,26253000,32.1,59,2,32.1,54,2,33110,3,1,100,2,3,35,112,14,31800
124,2011,124201101,26312000,31.96,24,2,31.96,30,2,24020,2,1,100,2,3,35,112,14,36400
124,2011,124201101,26326000,31.96,24,1,31.96,51,2,24020,2,1,100,2,3,35,113,15,34500
124,2011,124201101,26398000,32.02,48,2,32.02,60,2,31999,3,1,100,2,3,35,112,14,7000
124,2011,124201101,26431000,32.03,35,2,32.03,70,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,26471000,58.8,35,1,58.8,68,2,41999,3,3,300,1,3,35,114,18,10900
124,2011,124201101,26497000,50.74,24,1,50.74,42,2,24040,3,1,100,2,3,35,112,14,18300
124,2011,124201101,26564000,32.03,35,2,32.03,54,2,31011,3,2,200,2,3,35,114,18,0
124,2011,124201101,26590000,31.96,24,2,31.96,22,2,24020,2,1,100,2,3,35,113,15,7500
124,2011,124201101,26604000,32.03,35,4,32.03,21,2,24020,2,1,100,2,3,35,112,14,14900
124,2011,124201101,26635000,82.94,35,1,82.94,44,2,24020,2,1,100,2,3,35,113,15,51800
124,2011,124201101,26714000,32.02,48,4,32.02,21,2,24020,2,1,100,2,3,35,112,14,8100
124,2011,124201101,26727000,34.44,46,6,34.44,19,2,24020,2,1,100,2,3,35,113,15,4000
124,2011,124201101,26752000,32.1,59,5,32.1,42,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,26760000,32.03,35,2,32.03,61,2,24020,2,1,100,2,3,35,112,14,64700
124,2011,124201101,26779000,32.03,35,2,32.03,62,2,42120,3,1,100,2,3,35,113,15,9000
124,2011,124201101,26854000,40.77,35,1,40.77,30,2,33080,4,1,100,2,3,35,114,18,21600
124,2011,124201101,26871000,76.33,59,2,76.33,29,2,43999,2,1,100,2,3,35,112,14,9400
124,2011,124201101,26881000,32.03,35,4,32.03,17,2,24020,2,3,300,1,3,35,114,18,200
124,2011,124201101,27012000,31.84,46,3,31.84,41,2,24020,2,1,100,2,3,35,112,14,15600
124,2011,124201101,27048000,40.73,24,2,40.73,43,2,13000,3,1,100,2,3,35,112,14,0
124,2011,124201101,27066000,32.02,48,2,32.02,33,2,24020,2,1,100,2,3,35,113,15,4000
124,2011,124201101,27126000,32.03,35,3,32.03,15,2,24020,2,3,300,1,3,35,114,18,200
124,2011,124201101,27225000,35.39,35,1,35.39,51,2,33080,4,1,100,2,3,35,114,18,25900
124,2011,124201101,27280000,32.02,48,2,32.02,54,2,24020,2,3,300,1,3,35,112,14,5100
124,2011,124201101,27295000,32.02,48,2,32.02,34,2,42120,4,1,100,2,3,35,114,18,13800
124,2011,124201101,27314000,32.03,35,2,32.03,72,2,44999,3,3,300,1,3,35,113,15,13900
